date,area_id,lat,lon,year,month,temperature_2m_mean,precipitation_sum,dewpoint_2m_mean,surface_pressure_mean
2013-12-01,commune_19571213,21.5,103.0,2013,12,13.865326,95.443726,9.849152,915.409
2014-01-01,commune_19571213,21.5,103.0,2014,1,15.465088,3.3187866,10.069977,915.8853
2014-02-01,commune_19571213,21.5,103.0,2014,2,17.93637,18.310547,10.540863,911.3653
2014-03-01,commune_19571213,21.5,103.0,2014,3,21.664886,52.757263,14.470306,911.5886
2014-04-01,commune_19571213,21.5,103.0,2014,4,24.015472,119.93408,19.161224,910.01733
2014-05-01,commune_19571213,21.5,103.0,2014,5,25.07779,144.48166,21.03833,908.2514
2014-06-01,commune_19571213,21.5,103.0,2014,6,25.300415,291.7099,22.321594,904.9836
2014-07-01,commune_19571213,21.5,103.0,2014,7,24.648895,393.10455,22.346466,905.8995
2014-08-01,commune_19571213,21.5,103.0,2014,8,24.262054,356.5979,22.02835,907.60706
2014-09-01,commune_19571213,21.5,103.0,2014,9,24.714417,200.90103,21.837952,908.9913
2014-10-01,commune_19571213,21.5,103.0,2014,10,22.225616,40.798187,18.713654,913.88763
2014-11-01,commune_19571213,21.5,103.0,2014,11,19.671112,65.83214,16.975616,914.0832
2014-12-01,commune_19571213,21.5,103.0,2014,12,15.141022,29.239655,12.189789,916.62946
2015-01-01,commune_19571213,21.5,103.0,2015,1,15.370575,58.76541,10.799164,915.67737
2015-02-01,commune_19571213,21.5,103.0,2015,2,17.6846,25.320053,12.257965,913.65045
2015-03-01,commune_19571213,21.5,103.0,2015,3,22.332428,39.196014,15.529083,912.2533
2015-04-01,commune_19571213,21.5,103.0,2015,4,23.484955,79.36478,16.67398,911.33374
2015-05-01,commune_19571213,21.5,103.0,2015,5,26.288422,170.3453,20.363617,907.40436
2015-06-01,commune_19571213,21.5,103.0,2015,6,25.371307,181.96106,21.96762,906.6225
2015-07-01,commune_19571213,21.5,103.0,2015,7,24.78653,395.7939,21.769379,905.97656
2015-08-01,commune_19571213,21.5,103.0,2015,8,24.65628,371.93298,22.316559,907.4364
2015-09-01,commune_19571213,21.5,103.0,2015,9,24.56955,164.7377,22.124237,910.0436
2015-10-01,commune_19571213,21.5,103.0,2015,10,22.372498,76.44653,19.517365,914.0217
2015-11-01,commune_19571213,21.5,103.0,2015,11,20.974152,41.713715,17.745361,914.6525
2015-12-01,commune_19571213,21.5,103.0,2015,12,16.164948,145.79773,14.103729,916.4163
2016-01-01,commune_19571213,21.5,103.0,2016,1,14.639496,59.051514,12.142853,915.0602
2016-02-01,commune_19571213,21.5,103.0,2016,2,14.782959,28.495789,10.846893,916.74994
2016-03-01,commune_19571213,21.5,103.0,2016,3,20.645386,24.089813,14.545624,912.3613
2016-04-01,commune_19571213,21.5,103.0,2016,4,24.311249,106.25839,17.994171,908.6653
2016-05-01,commune_19571213,21.5,103.0,2016,5,24.878143,153.23639,20.841034,908.2394
2016-06-01,commune_19571213,21.5,103.0,2016,6,25.530853,208.39691,22.245087,907.6281
2016-07-01,commune_19571213,21.5,103.0,2016,7,24.721008,268.36395,22.225769,907.1614
2016-08-01,commune_19571213,21.5,103.0,2016,8,24.989471,412.10175,22.694763,905.2239
2016-09-01,commune_19571213,21.5,103.0,2016,9,24.236176,227.79465,21.962769,909.053
2016-10-01,commune_19571213,21.5,103.0,2016,10,23.800873,56.30493,20.532135,911.1355
2016-11-01,commune_19571213,21.5,103.0,2016,11,19.997711,92.926025,17.020416,914.3547
2016-12-01,commune_19571213,21.5,103.0,2016,12,17.30191,4.119873,13.19046,915.6144
2017-01-01,commune_19571213,21.5,103.0,2017,1,16.923126,76.04599,14.489471,915.15466
2017-02-01,commune_19571213,21.5,103.0,2017,2,17.065826,14.6484375,12.1249695,914.7547
2017-03-01,commune_19571213,21.5,103.0,2017,3,20.56131,84.4574,15.65097,911.4392
2017-04-01,commune_19571213,21.5,103.0,2017,4,22.625488,109.176636,18.26944,910.5421
2017-05-01,commune_19571213,21.5,103.0,2017,5,24.315155,93.44101,19.70752,909.457
2017-06-01,commune_19571213,21.5,103.0,2017,6,25.532623,259.89532,22.051727,906.5037
2017-07-01,commune_19571213,21.5,103.0,2017,7,24.506195,377.76947,22.341614,906.6833
2017-08-01,commune_19571213,21.5,103.0,2017,8,24.3078,461.59744,22.285675,906.9911
2017-09-01,commune_19571213,21.5,103.0,2017,9,24.71701,200.38605,22.299896,909.6869
2017-10-01,commune_19571213,21.5,103.0,2017,10,22.263275,154.83856,19.837006,912.7466
2017-11-01,commune_19571213,21.5,103.0,2017,11,19.224243,24.032593,16.147003,914.56604
2017-12-01,commune_19571213,21.5,103.0,2017,12,15.41745,56.591034,12.399933,916.4066
2018-01-01,commune_19571213,21.5,103.0,2018,1,15.29248,109.69162,12.574005,913.055
2018-02-01,commune_19571213,21.5,103.0,2018,2,15.766571,19.111633,11.86496,914.2234
2018-03-01,commune_19571213,21.5,103.0,2018,3,19.762909,62.770844,14.997406,912.0639
2018-04-01,commune_19571213,21.5,103.0,2018,4,22.20108,135.72693,18.174347,911.1887
2018-05-01,commune_19571213,21.5,103.0,2018,5,24.457367,95.386505,20.501526,909.6481
2018-06-01,commune_19571213,21.5,103.0,2018,6,24.404266,403.69034,22.088867,906.1239
2018-07-01,commune_19571213,21.5,103.0,2018,7,24.713165,515.27026,22.548798,904.16327
2018-08-01,commune_19571213,21.5,103.0,2018,8,24.011292,667.3622,22.336578,904.8522
2018-09-01,commune_19571213,21.5,103.0,2018,9,24.209686,193.51959,21.573883,909.8342
2018-10-01,commune_19571213,21.5,103.0,2018,10,22.071503,56.476593,19.081024,914.4994
2018-11-01,commune_19571213,21.5,103.0,2018,11,20.10199,25.177002,16.213654,914.8706
2018-12-01,commune_19571213,21.5,103.0,2018,12,17.461456,47.092438,14.11673,915.6156
2019-01-01,commune_19571213,21.5,103.0,2019,1,16.560455,84.68628,13.996857,916.29047
2019-02-01,commune_19571213,21.5,103.0,2019,2,19.969482,25.405884,13.993927,913.1993
2019-03-01,commune_19571213,21.5,103.0,2019,3,21.838501,26.435852,14.985321,910.9886
2019-04-01,commune_19571213,21.5,103.0,2019,4,25.070312,28.209686,17.552185,909.40295
2019-05-01,commune_19571213,21.5,103.0,2019,5,26.696136,105.05676,20.329071,907.23737
2019-06-01,commune_19571213,21.5,103.0,2019,6,26.225128,191.80298,22.210876,906.29376
2019-07-01,commune_19571213,21.5,103.0,2019,7,25.049469,369.64417,22.584991,905.8042
2019-08-01,commune_19571213,21.5,103.0,2019,8,25.120392,389.49966,22.687653,905.54407
2019-09-01,commune_19571213,21.5,103.0,2019,9,23.78006,90.408325,20.568024,911.4122
2019-10-01,commune_19571213,21.5,103.0,2019,10,22.734589,59.280396,19.12381,913.78705
2019-11-01,commune_19571213,21.5,103.0,2019,11,20.176788,8.811951,15.741394,914.7568
2019-12-01,commune_19571213,21.5,103.0,2019,12,16.082,9.441376,10.159668,916.40173
2020-01-01,commune_19571213,21.5,103.0,2020,1,18.187775,5.378723,12.103485,913.9394
2020-02-01,commune_19571213,21.5,103.0,2020,2,18.252472,13.046265,12.538727,915.03625
2020-03-01,commune_19571213,21.5,103.0,2020,3,22.332886,59.595108,15.532379,910.8075
2020-04-01,commune_19571213,21.5,103.0,2020,4,21.306122,159.4162,16.891144,912.95013
2020-05-01,commune_19571213,21.5,103.0,2020,5,26.203552,69.58008,20.279083,908.7586
2020-06-01,commune_19571213,21.5,103.0,2020,6,25.442749,199.35608,21.79654,906.9536
2020-07-01,commune_19571213,21.5,103.0,2020,7,25.19693,215.49225,22.2482,907.46545
2020-08-01,commune_19571213,21.5,103.0,2020,8,24.374542,378.79944,22.272797,906.4636
2020-09-01,commune_19571213,21.5,103.0,2020,9,24.108337,297.71805,22.001434,909.22485
2020-10-01,commune_19571213,21.5,103.0,2020,10,21.212372,101.22299,18.539825,912.5661
2020-11-01,commune_19571213,21.5,103.0,2020,11,19.682404,7.724762,15.632416,916.00055
2020-12-01,commune_19571213,21.5,103.0,2020,12,15.7565,0.6866455,11.653076,915.53625
2021-01-01,commune_19571213,21.5,103.0,2021,1,14.120819,16.765594,10.360992,914.9741
2021-02-01,commune_19571213,21.5,103.0,2021,2,18.100128,76.04599,13.796234,913.40906
2021-03-01,commune_19571213,21.5,103.0,2021,3,21.58902,29.354095,15.793793,911.35376
2021-04-01,commune_19571213,21.5,103.0,2021,4,23.172089,147.22824,18.885284,911.03815
2021-05-01,commune_19571213,21.5,103.0,2021,5,25.506561,98.47641,21.028534,908.66907
2021-06-01,commune_19571213,21.5,103.0,2021,6,25.074738,283.8707,22.060638,906.2511
2021-07-01,commune_19571213,21.5,103.0,2021,7,24.690308,377.3117,22.303986,906.20483
2021-08-01,commune_19571213,21.5,103.0,2021,8,24.581573,286.50284,21.996216,907.8094
2021-09-01,commune_19571213,21.5,103.0,2021,9,24.098785,122.39456,21.474579,910.3501
2021-10-01,commune_19571213,21.5,103.0,2021,10,21.631744,129.54712,19.44107,912.5742
2021-11-01,commune_19571213,21.5,103.0,2021,11,19.04013,36.10611,16.696045,914.65173
2021-12-01,commune_19571213,21.5,103.0,2021,12,15.31546,11.672974,12.016327,917.2441
2022-01-01,commune_19571213,21.5,103.0,2022,1,16.446472,58.50792,13.495453,913.83093
2022-02-01,commune_19571213,21.5,103.0,2022,2,15.424805,110.89325,12.61972,913.4572
2022-03-01,commune_19571213,21.5,103.0,2022,3,21.807526,86.517334,18.681793,910.6303
2022-04-01,commune_19571213,21.5,103.0,2022,4,22.075317,83.94241,17.676727,911.31226
2022-05-01,commune_19571213,21.5,103.0,2022,5,23.04776,267.79175,20.414886,908.34467
2022-06-01,commune_19571213,21.5,103.0,2022,6,24.442627,311.73706,21.982574,906.7049
2022-07-01,commune_19571213,21.5,103.0,2022,7,25.702179,153.46527,22.25766,906.67944
2022-08-01,commune_19571213,21.5,103.0,2022,8,24.753326,554.8096,22.311096,906.9911
2022-09-01,commune_19571213,21.5,103.0,2022,9,23.803314,137.9013,21.332367,910.0455
2022-10-01,commune_19571213,21.5,103.0,2022,10,22.056366,45.261383,17.828644,914.33545
2022-11-01,commune_19571213,21.5,103.0,2022,11,20.936188,27.35138,16.621887,913.35
2022-12-01,commune_19571213,21.5,103.0,2022,12,15.778809,23.517609,12.144562,915.4888
2023-01-01,commune_19571213,21.5,103.0,2023,1,15.054108,2.002716,10.471954,915.53033
2023-02-01,commune_19571213,21.5,103.0,2023,2,18.704529,12.702942,12.923553,913.9811
2023-03-01,commune_19571213,21.5,103.0,2023,3,21.131683,20.971298,15.500336,912.7022
2023-04-01,commune_19571213,21.5,103.0,2023,4,25.105164,35.419464,17.19461,908.82904
2023-05-01,commune_19571213,21.5,103.0,2023,5,26.167114,81.82526,20.024017,908.4768
2023-06-01,commune_19571213,21.5,103.0,2023,6,25.509003,238.5521,22.044403,906.7088
2023-07-01,commune_19571213,21.5,103.0,2023,7,25.709808,188.82751,22.368073,906.97
2023-08-01,commune_19571213,21.5,103.0,2023,8,24.175323,473.04153,22.356232,906.5628
2023-09-01,commune_19571213,21.5,103.0,2023,9,24.692352,167.08374,21.927338,909.2957
2023-10-01,commune_19571213,21.5,103.0,2023,10,22.969116,79.021454,19.98999,913.99664
2023-11-01,commune_19571213,21.5,103.0,2023,11,19.783112,29.86908,16.536102,916.1926
2023-12-01,commune_19571213,21.5,103.0,2023,12,17.790436,9.441376,14.235199,916.59546
2024-01-01,commune_19571213,21.5,103.0,2024,1,16.606659,35.01892,13.575989,915.6103
2024-02-01,commune_19571213,21.5,103.0,2024,2,20.223175,10.070801,11.915802,913.9916
2024-03-01,commune_19571213,21.5,103.0,2024,3,22.045746,20.828247,14.507782,911.94653
2024-04-01,commune_19571213,21.5,103.0,2024,4,27.362152,11.100769,17.203247,907.77344
2024-05-01,commune_19571213,21.5,103.0,2024,5,24.960052,301.38016,21.226196,909.2495
2024-06-01,commune_19571213,21.5,103.0,2024,6,25.130127,376.91116,22.769928,906.9359
2024-07-01,commune_19571213,21.5,103.0,2024,7,25.037506,524.31104,22.787506,905.84674
2024-08-01,commune_19571213,21.5,103.0,2024,8,24.190948,407.58133,22.342987,908.1531
2024-09-01,commune_19571213,21.5,103.0,2024,9,24.382782,408.38242,22.328888,907.8183
2024-10-01,commune_19571213,21.5,103.0,2024,10,22.743256,43.48755,19.599213,913.1083
2024-11-01,commune_19571213,21.5,103.0,2024,11,20.079926,7.123947,15.509552,915.2341
2024-12-01,commune_19571213,21.5,103.0,2024,12,16.799713,9.441376,13.328461,915.42914
2025-01-01,commune_19571213,21.5,103.0,2025,1,15.126038,4.0626526,10.023468,915.418
2025-02-01,commune_19571213,21.5,103.0,2025,2,18.052643,17.223358,13.166748,914.37915
2025-03-01,commune_19571213,21.5,103.0,2025,3,20.910034,16.25061,13.689606,912.3678
2025-04-01,commune_19571213,21.5,103.0,2025,4,23.100677,94.58542,18.50119,911.017
2025-05-01,commune_19571213,21.5,103.0,2025,5,24.470123,174.98016,20.84616,909.1744
2025-06-01,commune_19571213,21.5,103.0,2025,6,24.7966,318.37463,22.246552,906.7254
2025-07-01,commune_19571213,21.5,103.0,2025,7,24.28067,675.2014,22.344513,904.6241
2010-01-01,commune_19571214,21.0,103.25,2010,1,16.197662,36.506653,12.743317,902.77875
2010-02-01,commune_19571214,21.0,103.25,2010,2,18.187897,13.790131,10.577209,899.7488
2010-03-01,commune_19571214,21.0,103.25,2010,3,19.999725,18.081665,12.838867,900.2714
2010-04-01,commune_19571214,21.0,103.25,2010,4,23.122772,124.62616,17.338867,898.5156
2010-05-01,commune_19571214,21.0,103.25,2010,5,25.172638,153.8086,20.72171,895.4803
2010-06-01,commune_19571214,21.0,103.25,2010,6,25.058746,204.21982,21.199432,895.5863
2010-07-01,commune_19571214,21.0,103.25,2010,7,24.50711,299.32022,21.27951,895.54065
2010-08-01,commune_19571214,21.0,103.25,2010,8,23.64566,279.9225,21.08023,896.1472
2010-09-01,commune_19571214,21.0,103.25,2010,9,23.513397,326.04218,20.937775,897.71625
2010-10-01,commune_19571214,21.0,103.25,2010,10,20.840118,84.285736,17.318665,900.2
2010-11-01,commune_19571214,21.0,103.25,2010,11,17.70752,10.299683,13.43042,902.442
2010-12-01,commune_19571214,21.0,103.25,2010,12,16.614594,46.691895,13.202484,900.22156
2011-01-01,commune_19571214,21.0,103.25,2011,1,12.42337,13.67569,9.767639,902.28534
2011-02-01,commune_19571214,21.0,103.25,2011,2,17.269318,19.569397,12.145172,899.4158
2011-03-01,commune_19571214,21.0,103.25,2011,3,16.339417,99.87831,12.571869,901.63873
2011-04-01,commune_19571214,21.0,103.25,2011,4,21.410797,108.14667,17.857788,899.5006
2011-05-01,commune_19571214,21.0,103.25,2011,5,23.038055,197.29614,19.582489,896.7422
2011-06-01,commune_19571214,21.0,103.25,2011,6,24.025879,279.75082,21.267609,893.4634
2011-07-01,commune_19571214,21.0,103.25,2011,7,24.043182,281.00967,21.33078,893.923
2011-08-01,commune_19571214,21.0,103.25,2011,8,23.616333,309.73434,20.987091,895.6239
2011-09-01,commune_19571214,21.0,103.25,2011,9,23.036163,284.78622,20.547333,896.4219
2011-10-01,commune_19571214,21.0,103.25,2011,10,20.846588,50.182343,17.433746,901.01514
2011-11-01,commune_19571214,21.0,103.25,2011,11,18.133667,18.310547,14.261749,902.1334
2011-12-01,commune_19571214,21.0,103.25,2011,12,13.940582,4.463196,10.428833,904.0222
2012-01-01,commune_19571214,21.0,103.25,2012,1,14.522156,57.678223,11.528534,901.2125
2012-02-01,commune_19571214,21.0,103.25,2012,2,17.605164,11.329651,12.51886,898.8544
2012-03-01,commune_19571214,21.0,103.25,2012,3,20.021393,20.084381,13.303253,899.04407
2012-04-01,commune_19571214,21.0,103.25,2012,4,23.522522,92.72575,17.755829,897.32526
2012-05-01,commune_19571214,21.0,103.25,2012,5,24.35495,298.34747,20.481049,894.9483
2012-06-01,commune_19571214,21.0,103.25,2012,6,24.543,329.58984,21.208588,892.7064
2012-07-01,commune_19571214,21.0,103.25,2012,7,23.53592,356.19736,21.02591,893.31116
2012-08-01,commune_19571214,21.0,103.25,2012,8,23.676971,393.39066,21.022675,894.33405
2012-09-01,commune_19571214,21.0,103.25,2012,9,22.778107,152.1492,19.88379,898.7739
2012-10-01,commune_19571214,21.0,103.25,2012,10,21.811157,52.642822,18.554108,901.1477
2012-11-01,commune_19571214,21.0,103.25,2012,11,20.826813,71.98334,17.615753,900.64014
2012-12-01,commune_19571214,21.0,103.25,2012,12,16.70694,31.18515,13.6875305,901.6208
2013-01-01,commune_19571214,21.0,103.25,2013,1,14.902252,36.563873,12.193878,902.58923
2013-02-01,commune_19571214,21.0,103.25,2013,2,19.353119,16.994476,15.068817,901.32916
2013-03-01,commune_19571214,21.0,103.25,2013,3,21.105133,30.326843,13.574402,899.63904
2013-04-01,commune_19571214,21.0,103.25,2013,4,22.442047,149.11652,17.77362,897.48444
2013-05-01,commune_19571214,21.0,103.25,2013,5,23.897247,176.06735,20.325958,896.2199
2013-06-01,commune_19571214,21.0,103.25,2013,6,23.95987,282.4974,20.39682,894.16284
2013-07-01,commune_19571214,21.0,103.25,2013,7,23.7052,368.6142,21.261444,894.09265
2013-08-01,commune_19571214,21.0,103.25,2013,8,23.796448,331.59256,21.189728,894.53
2013-09-01,commune_19571214,21.0,103.25,2013,9,22.784912,217.49496,19.79898,897.7308
2013-10-01,commune_19571214,21.0,103.25,2013,10,20.271759,66.89072,16.360687,902.0941
2013-11-01,commune_19571214,21.0,103.25,2013,11,18.802338,29.239655,15.348907,902.8189
2013-12-01,commune_19571214,21.0,103.25,2013,12,12.763763,80.337524,8.958527,903.24896
2014-01-01,commune_19571214,21.0,103.25,2014,1,14.37915,1.0871887,9.487946,903.8653
2014-02-01,commune_19571214,21.0,103.25,2014,2,16.922699,15.735626,10.53891,899.5853
2014-03-01,commune_19571214,21.0,103.25,2014,3,20.756683,55.789948,14.542572,899.9986
2014-04-01,commune_19571214,21.0,103.25,2014,4,23.353363,124.68338,18.938568,898.5073
2014-05-01,commune_19571214,21.0,103.25,2014,5,24.82193,109.80606,20.31372,896.7714
2014-06-01,commune_19571214,21.0,103.25,2014,6,24.8844,262.47025,21.477844,893.5236
2014-07-01,commune_19571214,21.0,103.25,2014,7,24.025848,341.32004,21.662872,894.38947
2014-08-01,commune_19571214,21.0,103.25,2014,8,23.662445,297.66083,21.1846,896.057
2014-09-01,commune_19571214,21.0,103.25,2014,9,23.931213,229.16794,20.968811,897.39124
2014-10-01,commune_19571214,21.0,103.25,2014,10,21.391632,65.517426,17.81717,902.0676
2014-11-01,commune_19571214,21.0,103.25,2014,11,19.208221,63.199997,16.251007,902.1932
2014-12-01,commune_19571214,21.0,103.25,2014,12,14.650787,9.555817,10.937836,904.49945
2015-01-01,commune_19571214,21.0,103.25,2015,1,14.374481,59.280396,10.074554,903.6174
2015-02-01,commune_19571214,21.0,103.25,2015,2,16.918976,31.299591,12.013824,901.78046
2015-03-01,commune_19571214,21.0,103.25,2015,3,21.4711,62.885284,15.708771,900.7033
2015-04-01,commune_19571214,21.0,103.25,2015,4,22.436127,111.29379,16.39273,899.71375
2015-05-01,commune_19571214,21.0,103.25,2015,5,25.438812,166.3971,20.127289,896.0444
2015-06-01,commune_19571214,21.0,103.25,2015,6,24.982635,178.29895,21.102386,895.2025
2015-07-01,commune_19571214,21.0,103.25,2015,7,24.233795,295.0287,20.933441,894.4966
2015-08-01,commune_19571214,21.0,103.25,2015,8,24.082062,388.29803,21.451324,895.8864
2015-09-01,commune_19571214,21.0,103.25,2015,9,23.897675,184.8793,21.184784,898.3936
2015-10-01,commune_19571214,21.0,103.25,2015,10,21.66156,79.59366,18.62674,902.1917
2015-11-01,commune_19571214,21.0,103.25,2015,11,20.257355,60.02426,17.641846,902.7925
2015-12-01,commune_19571214,21.0,103.25,2015,12,15.596588,108.37555,13.437714,904.32635
2016-01-01,commune_19571214,21.0,103.25,2016,1,14.29184,66.54739,11.660431,902.9902
2016-02-01,commune_19571214,21.0,103.25,2016,2,13.9626465,20.942688,9.5383,904.6699
2016-03-01,commune_19571214,21.0,103.25,2016,3,19.912964,25.234222,14.158905,900.69135
2016-04-01,commune_19571214,21.0,103.25,2016,4,23.842499,94.242096,17.582062,897.22534
2016-05-01,commune_19571214,21.0,103.25,2016,5,24.25705,181.33163,20.423065,896.76935
2016-06-01,commune_19571214,21.0,103.25,2016,6,24.999603,225.1625,21.457977,896.1381
2016-07-01,commune_19571214,21.0,103.25,2016,7,24.164368,225.90637,21.446472,895.6614
2016-08-01,commune_19571214,21.0,103.25,2016,8,24.233612,423.77472,21.745544,893.7039
2016-09-01,commune_19571214,21.0,103.25,2016,9,23.581879,179.44336,20.904175,897.373
2016-10-01,commune_19571214,21.0,103.25,2016,10,22.972748,81.31027,19.565338,899.41547
2016-11-01,commune_19571214,21.0,103.25,2016,11,19.437164,79.47922,16.395416,902.4247
2016-12-01,commune_19571214,21.0,103.25,2016,12,16.473785,2.632141,12.090851,903.6044
2017-01-01,commune_19571214,21.0,103.25,2017,1,16.458282,92.52548,14.005096,903.1247
2017-02-01,commune_19571214,21.0,103.25,2017,2,16.65567,6.1511993,11.294891,902.78467
2017-03-01,commune_19571214,21.0,103.25,2017,3,20.594513,77.73399,15.002533,899.71924
2017-04-01,commune_19571214,21.0,103.25,2017,4,22.119629,119.36188,17.63272,898.9121
2017-05-01,commune_19571214,21.0,103.25,2017,5,23.58078,139.73236,19.023926,897.88696
2017-06-01,commune_19571214,21.0,103.25,2017,6,24.915436,354.53796,21.526337,895.08374
2017-07-01,commune_19571214,21.0,103.25,2017,7,23.887054,353.62244,21.529114,895.1233
2017-08-01,commune_19571214,21.0,103.25,2017,8,23.803894,357.79953,21.510284,895.4511
2017-09-01,commune_19571214,21.0,103.25,2017,9,24.111542,222.3587,21.538177,898.0469
2017-10-01,commune_19571214,21.0,103.25,2017,10,21.607025,155.06744,18.7081,900.89655
2017-11-01,commune_19571214,21.0,103.25,2017,11,18.749634,20.256042,15.029816,902.556
2017-12-01,commune_19571214,21.0,103.25,2017,12,14.847137,56.934357,11.247589,904.29663
2018-01-01,commune_19571214,21.0,103.25,2018,1,14.845215,68.63594,11.5642395,901.035
2018-02-01,commune_19571214,21.0,103.25,2018,2,15.70993,20.112991,10.95871,902.2234
2018-03-01,commune_19571214,21.0,103.25,2018,3,19.419159,70.83893,14.3802185,900.2939
2018-04-01,commune_19571214,21.0,103.25,2018,4,21.58194,144.8822,17.449738,899.51874
2018-05-01,commune_19571214,21.0,103.25,2018,5,23.988617,148.14377,19.968323,898.0881
2018-06-01,commune_19571214,21.0,103.25,2018,6,23.912079,344.46716,21.43457,894.6439
2018-07-01,commune_19571214,21.0,103.25,2018,7,24.01004,449.12338,21.65622,892.6733
2018-08-01,commune_19571214,21.0,103.25,2018,8,23.364807,572.834,21.53775,893.3222
2018-09-01,commune_19571214,21.0,103.25,2018,9,23.70578,168.57147,20.517242,898.1942
2018-10-01,commune_19571214,21.0,103.25,2018,10,21.749237,90.03639,18.012665,902.64935
2018-11-01,commune_19571214,21.0,103.25,2018,11,19.531677,38.223267,15.90506,902.97064
2018-12-01,commune_19571214,21.0,103.25,2018,12,16.79544,31.18515,13.4878235,903.6156
2019-01-01,commune_19571214,21.0,103.25,2019,1,16.396393,47.5502,13.43631,904.22046
2019-02-01,commune_19571214,21.0,103.25,2019,2,19.938232,22.830963,12.882599,901.4493
2019-03-01,commune_19571214,21.0,103.25,2019,3,21.789673,23.57483,14.524384,899.3286
2019-04-01,commune_19571214,21.0,103.25,2019,4,24.705078,40.740967,17.06781,897.96295
2019-05-01,commune_19571214,21.0,103.25,2019,5,25.834808,159.87396,20.288055,895.95734
2019-06-01,commune_19571214,21.0,103.25,2019,6,26.010284,114.49814,21.33197,894.8837
2019-07-01,commune_19571214,21.0,103.25,2019,7,24.692047,249.7673,21.676788,894.3642
2019-08-01,commune_19571214,21.0,103.25,2019,8,24.346954,357.85675,21.703278,894.01404
2019-09-01,commune_19571214,21.0,103.25,2019,9,23.219513,92.811584,19.150055,899.71216
2019-10-01,commune_19571214,21.0,103.25,2019,10,22.062714,84.056854,18.266388,902.02704
2019-11-01,commune_19571214,21.0,103.25,2019,11,19.129913,6.866455,15.137878,902.93677
2019-12-01,commune_19571214,21.0,103.25,2019,12,15.269501,7.4386597,9.536621,904.3817
2020-01-01,commune_19571214,21.0,103.25,2020,1,17.54129,7.4386597,12.179657,902.1194
2020-02-01,commune_19571214,21.0,103.25,2020,2,17.758331,13.332367,12.337555,903.1763
2020-03-01,commune_19571214,21.0,103.25,2020,3,21.873901,67.09099,15.516754,899.2975
2020-04-01,commune_19571214,21.0,103.25,2020,4,20.763153,173.26355,16.38919,901.23016
2020-05-01,commune_19571214,21.0,103.25,2020,5,25.244568,108.54721,20.048615,897.3686
2020-06-01,commune_19571214,21.0,103.25,2020,6,25.106812,155.18188,21.052399,895.5536
2020-07-01,commune_19571214,21.0,103.25,2020,7,24.855133,204.04816,21.511871,895.9855
2020-08-01,commune_19571214,21.0,103.25,2020,8,23.759308,407.753,21.544281,894.9336
2020-09-01,commune_19571214,21.0,103.25,2020,9,23.663025,263.95798,21.245575,897.61487
2020-10-01,commune_19571214,21.0,103.25,2020,10,20.147919,118.21747,17.239044,900.6861
2020-11-01,commune_19571214,21.0,103.25,2020,11,18.953888,5.207062,14.655853,904.07056
2020-12-01,commune_19571214,21.0,103.25,2020,12,14.883453,0.51498413,10.957764,903.53625
2021-01-01,commune_19571214,21.0,103.25,2021,1,13.493866,6.6375732,9.349274,902.9041
2021-02-01,commune_19571214,21.0,103.25,2021,2,17.79544,56.10466,13.415375,901.4991
2021-03-01,commune_19571214,21.0,103.25,2021,3,21.014801,30.040741,15.893402,899.79376
2021-04-01,commune_19571214,21.0,103.25,2021,4,22.771698,197.7539,18.52591,899.41815
2021-05-01,commune_19571214,21.0,103.25,2021,5,24.889374,140.70511,20.546112,897.19904
2021-06-01,commune_19571214,21.0,103.25,2021,6,24.680206,248.96622,21.334076,894.8211
2021-07-01,commune_19571214,21.0,103.25,2021,7,24.342651,276.14594,21.485626,894.6948
2021-08-01,commune_19571214,21.0,103.25,2021,8,24.087433,271.45386,21.312622,896.2994
2021-09-01,commune_19571214,21.0,103.25,2021,9,23.452301,163.65051,20.607391,898.6601
2021-10-01,commune_19571214,21.0,103.25,2021,10,20.786041,127.5444,18.355133,900.7342
2021-11-01,commune_19571214,21.0,103.25,2021,11,18.376068,44.116974,15.739014,902.71173
2021-12-01,commune_19571214,21.0,103.25,2021,12,14.719757,5.092621,10.951874,905.1241
2022-01-01,commune_19571214,21.0,103.25,2022,1,16.053894,70.03784,12.952484,901.90094
2022-02-01,commune_19571214,21.0,103.25,2022,2,15.163086,156.44073,12.170502,901.4872
2022-03-01,commune_19571214,21.0,103.25,2022,3,21.4169,99.248886,18.113434,899.0403
2022-04-01,commune_19571214,21.0,103.25,2022,4,21.393677,89.37836,16.936493,899.67224
2022-05-01,commune_19571214,21.0,103.25,2022,5,22.623932,311.2793,19.555511,896.6947
2022-06-01,commune_19571214,21.0,103.25,2022,6,24.227783,272.76993,21.152496,895.24493
2022-07-01,commune_19571214,21.0,103.25,2022,7,25.020538,148.83041,21.560394,895.17944
2022-08-01,commune_19571214,21.0,103.25,2022,8,24.06778,456.61926,21.586487,895.4611
2022-09-01,commune_19571214,21.0,103.25,2022,9,23.176361,201.30157,20.312836,898.32544
2022-10-01,commune_19571214,21.0,103.25,2022,10,20.909882,60.138702,16.877472,902.53546
2022-11-01,commune_19571214,21.0,103.25,2022,11,20.184235,58.937073,16.438293,901.56
2022-12-01,commune_19571214,21.0,103.25,2022,12,14.726074,18.76831,11.587921,903.4487
